"","352.9458_2514.25","338_2514.851","231.0236_2516.415","246.0907_2517.139","332_2522.493","333.0012_2522.493","337_2522.493","315_2523.276","316_2523.276","334.0316_2523.276","219.0848_2523.849","236.1018_2523.977","294.1078_2582.99","343_2598.828","302.0013_2623.899","306.9929_2624.871","344_2685.639","343_2685.875","345.0154_2686.086","444.0977_2687.032","366_2687.105","365_2687.195","381_2687.441","431.1024_2687.441","430.1_2687.635","416.1_2687.646","362.0584_2688.579","361.0531_2690.062","360.0252_2690.186","404.0893_2690.423","388.1_2690.756","207.085_2718.704","284.1_2719.997","296.094_2727.248","272.123_2731.755","336.0028_2786.838","335_2787.557","314.0046_2787.73","400.1_2788.182","313.0012_2788.24","354.1249_2790.445","205.9927_2790.581","205_2790.679","280.017_2790.851","352.1031_2790.859","279.018_2790.898","281.0686_2790.906","302.0027_2791.103","579.1244_2791.375","301_2791.55","580.1112_2791.55","366.1053_2791.761","317_2792.167","324.0943_2792.462","288.138_2797.667","399.1053_2799.58","421.0845_2800.579","486.2_2801.493","500.2108_2801.493","244.1_2832.34","576.2529_2859.823","488.1973_2882.281","344.1271_2889.957","408.1026_2895.519","444.1837_2897.627","557.2506_2913.392","556.2944_2913.758","358.8701_2916.774","360.8515_2916.774","361.8627_2918.442","572.8_2919.913","569.8_2919.982","309.1_2924.232","517.2066_2924.232","512.2595_2924.782","304.1_2924.902","200.1_2926.69","305.1_2927.182","306.1_2928.059","468.2344_2936.38","473.1769_2936.896","458.2495_2943.495","344.148_2949.948","403.0918_2950.537","312.1_2998.685","591.2811_3002.92","590.2863_3003.087","595.2_3004.35","546.2529_3015.515","547.2409_3015.957","426.1_3017.392","233.0377_3023.407","338.1_3023.529","234.0277_3023.834","459.2_3043.64","458.2_3044.18","463.1817_3044.871","500.1127_3047.103","414.1865_3060.135","377.0453_3075.632","474.1_3077.531","452.1025_3077.6","316.1711_3088.781","289.1269_3115.69","494.1902_3120.826","272.1247_3125.808","468.2_3140.406","264.1441_3154.521","380.1_3154.521","381.1052_3154.521","478.1_3165.394","362.1253_3169.113","361.1387_3169.607","502.1056_3169.665","503.1049_3169.704","385.1347_3178.636","526.1_3178.636","527.1141_3178.893","528.1264_3178.893","386.1474_3179.226","549.1_3181.578","548.1_3183.422","298.1508_3186.803","546.1939_3205.969","545.2_3209.635","570.2_3211.662","590.1802_3212.622","544.2_3213.337","520.2_3215.014","568.2_3215.014","569.2_3215.014","554.1391_3215.125","521.2_3215.779","555.1073_3216.148","254.1115_3231.673","528.1463_3242.269","529.1408_3242.342","372.2_3245.131","382.1089_3246.824","318.113_3249.355","373.1889_3256.07","423.1499_3256.611","462.1987_3260.132","286.1792_3260.836","308.1218_3260.836","287.1418_3261.301","363.1568_3263.082","505.1605_3263.41","504.1387_3263.743","324.1584_3276.606","520.2_3278.117","521.2_3282.249","348.162_3288.248","314.1531_3289.592","477.1332_3290.993","313.1744_3291.261","454.1091_3291.331","455.1242_3291.331","456.1525_3291.331","449.1321_3291.365","476.1031_3292.394","529.1532_3292.578","528.121_3293.4","398.2_3313.138","480.1669_3320.767","481.1664_3320.79","339.1878_3320.969","340.1699_3321.339","482.1365_3321.611","397.1734_3329.35","401.1_3329.35","380.2_3330.008","379.1288_3330.611","396.1954_3330.611","499.1614_3334.88","554.196_3339.836","496.2_3349.833","497.2_3349.833","498.1914_3352.775","389.1913_3354.267","390.188_3354.267","530.2_3354.267","531.2_3354.267","532.1887_3354.267","552.1_3356.274","508.1_3367.043","584.1752_3371.766","523.2_3375.576","522.2_3376.273","544.1_3388.763","580.2_3388.777","301.1879_3389.627","300.1898_3390.324","322.1212_3390.492","558.1752_3391.206","559.1581_3391.888","365.1784_3393.677","507.2_3394.484","506.1943_3394.703","594.2_3394.837","491.2_3397.16","572.2_3403.355","573.2233_3403.651","448.2_3404.415","349.1123_3416.961","326.2_3417.014","499.2_3418.635","327.1989_3419.471","348.1431_3419.471","424.2_3419.555","519.1567_3420.639","518.1972_3421.323","496.2_3421.333","498.2_3421.333","515.2575_3423.102","497.2_3424.031","494.1956_3428.056","495.2146_3428.08","562.2_3429.452","408.1749_3442.032","522.2_3442.083","556.1888_3442.408","523.2_3442.764","256.15_3452.405","460.1338_3453.822","331.1426_3454.656","439.1625_3456.423","438.1665_3456.587","376.1857_3459.478","565.2215_3460.149","564.2023_3462.142","464.2_3465.221","465.2_3465.221","486.156_3465.51","282.1767_3469.584","357.1585_3471.499","440.1772_3476.985","466.1_3479.077","532.2_3488.54","533.2_3488.716","352.1518_3494.227","353.1278_3497.741","348.174_3497.839","331.1501_3498.468","346.1308_3499.306","351.1154_3499.355","329.1051_3499.376","347.1336_3499.376","330.1492_3500.098","538.2_3500.903","592.9798_3500.903","327.1_3504.094","305.1_3504.296","306.1116_3504.62","322.1487_3504.62","323.1439_3504.803","584.4028_3505.48","592.44_3510.127","579.4094_3510.462","557.3806_3512.582","570.4379_3515.294","535.3585_3519.994","509.2_3528.718","367.2_3529.021","368.2_3529.243","508.2_3529.37","510.2_3531.156","558.184_3531.851","513.341_3532.628","559.2121_3534.299","491.3135_3541.283","522.3_3552.533","537.2_3571.98","536.2_3572.455","566.2_3579.949","580.1975_3580.73","567.1921_3580.783","535.2_3590.189","534.2_3590.391","482.2_3609.553","483.2_3609.553","484.1939_3609.553","595.3084_3613.536","594.3153_3613.677","426.2_3615.226","569.3078_3617.711","354.2_3618.087","568.3_3618.336","355.1906_3619.286","551.2051_3620.859","436.1915_3625.075","391.1249_3625.894","392.1336_3627.451","478.2055_3627.451","479.2268_3627.451","413.1079_3628.113","393.162_3630.491","310.2_3631.335","329.2_3631.335","330.191_3631.567","450.1913_3631.796","550.2336_3632.865","328.2_3633.32","371.1946_3641.958","560.2_3645.759","561.1881_3646.708","350.1798_3648.92","283.1314_3651.382","257.1314_3653.478","572.2_3660.642","493.2_3662.377","492.2_3663.21","321.1537_3667.124","282.1844_3667.135","281.2_3667.399","338.2_3667.427","250.1289_3667.838","249.1239_3667.953","267.1573_3667.982","266.1782_3668.187","291.2_3668.86","309.2_3669.041","268.1611_3669.924","273.2_3675.098","524.2_3675.35","310.2_3676.126","256.1519_3676.691","550.22_3676.964","255.1596_3678.187","242.1415_3678.309","241.1275_3678.408","551.2126_3679.058","240.1586_3680.613","466.2_3696.144","467.2_3696.314","598.4395_3706.632","584.9909_3713.564","593.444_3713.564","551.2092_3713.574","595.9747_3714.445","550.2_3715.533","536.2_3716.39","537.2_3716.693","395.2_3718.07","376.2042_3718.664","538.2025_3719.103","571.4141_3719.695","562.9888_3720.023","359.2_3720.849","541.0007_3726.055","549.3786_3726.855","518.9841_3732.004","527.3179_3732.57","364.2_3733.017","505.3601_3737.627","524.2_3742.086","483.3213_3744.574","510.2_3777.302","511.2_3778.103","382.2025_3794.945","433.1929_3813.491","597.3378_3816.324","596.3432_3816.58","552.3031_3829.047","357.2062_3835.938","356.2_3836.031","338.2011_3836.373","578.2943_3841.297","508.3_3845.9","366.2048_3847.049","535.3_3861.023","534.3_3861.349","447.2_3866.898","312.2025_3869.237","448.2_3872.173","270.1767_3879.767","268.2_3880.072","420.2127_3880.721","269.1617_3881.605","283.2_3882.061","430.2_3884.703","429.2_3886.411","533.2553_3895.311","461.2_3905.047","536.0333_3925.392","537.051_3927.208","411.2339_3936.492","410.2658_3937.7","384.2288_3994.038","439.2884_4055.428","438.3_4056.636","398.3_4059.631","430.2041_4076.655","429.2118_4079.002","413.269_4114.868","412.2905_4115.453","549.3216_4128.027","564.4_4138.675","520.3131_4139.047","538.343_4139.047"
"ko15",186.255945345036,177.231670568988,65.0767650312276,22944.5357499672,132.535735957882,86.3628159048853,130.834406279929,152.848968426823,163.51588940588,100.252238532245,192244.148526678,205688.458406688,26826.0907871031,2017779.4610998,525401.597783616,285013.276043534,3612352.65679641,16541446.5024221,574523.320623246,284658.640810075,2337280.63799773,10234309.6246128,1486835.69990734,456611.180167939,1560139.55615814,358328.083034953,628795.353188841,1800560.72818572,7955726.55382872,244280.612144222,477151.686195596,310996.427041998,598304.145382744,111457.332558559,183230.47661315,59855.1966180345,312486.25089813,316978.635460689,74139.2838276108,1390611.29571529,160504.194430181,194139.06749733,1451265.15613214,2400822.22625776,216895.470344222,13498137.5274799,329414.183037129,403372.201215026,1307779.01524121,2235883.31847972,448266.196923206,532409.564451063,452737.369496164,277393.051607957,190860.411692043,422170.269287313,127235.867676353,205850.885438011,192061.189320365,499576.935273436,256119.283382679,218734.821534191,35276.0554660994,38202.8184779688,136180.773446454,161770.690750276,242630.971315749,88.0762841008689,181.084119853569,167.722551947358,95.4935254331091,891.6527335517,669796.367987336,60182.4245092475,262867.232452359,1589758.80865351,120658.730564993,811447.359299343,175705.612957756,218655.08519631,71071.7327782876,29645.694074877,40397.6616659349,76661.277911652,239327.297816289,143121.783501698,378019.145685926,145711.133103827,388553.926835774,147135.251827879,647231.98120542,325578.0751825,323530.784851194,62652.2319026608,68627.6733235818,283598.121682563,183248.371864287,155930.137005085,205906.501968954,77136.7964193772,214537.886463944,1871785.27640128,87535.9238833571,250322.541309125,395561.190116649,271484.922945425,207748.8898285,20444.9284671738,268803.63556997,61170.290474923,172603.08445564,254486.066429641,955191.441289298,13850932.5534575,3925860.18743171,928364.159645844,14922481.2587737,4483311.24798687,836731.255583479,265502.732514184,153265.412149498,619478.603711722,147613.754675628,828983.66115087,846378.872521198,168082.825486299,58027.3180962913,2631385.0460649,835661.824420112,2867239.30891425,960426.278345745,172762.440320209,258095.563687185,72301.5250493448,67987.1408240674,1871062.32723015,572090.613222133,19065.1562818033,304397.886490435,49943.1920204154,25649.6374194908,192730.321331611,57218.4484949659,1271090.09967004,255198.227344857,311448.308028972,331429.466956688,1216134.60994557,4371735.57546852,180504.716118504,610024.897989032,191272.983764327,135288.439257637,238155.660994646,154909.340938156,1000447.8646471,10012322.2301898,2440962.41891103,429270.684810448,117754.82405423,619819.989762519,227789.991360712,733904.379662022,10638.262336398,34463545.0189074,8912659.44203087,2835343.82285831,759063.995343413,580599.180141596,46628.3258865082,103243.318653894,54103.9783210555,494623.684818517,173214.240791006,90569.9777681337,300847.159160322,8533472.32471805,2346961.64869409,158043.974051909,978926.355522086,284172.000606496,16951441.5243332,5259383.40194128,1202547.41408037,304942.31282849,270243.086764269,148385.065865855,5098222.89395531,18112262.3180966,84955.1386241646,306185.577433946,785550.078891486,3700253.77217802,194299.797890159,85338.7273698092,23392.3563919037,303619.238698051,1217868.56516953,4046651.30832836,107523.59675139,352507.663131229,263903.293311206,89637.3182918437,7770.32200946675,119410.888055458,3924841.19733216,188269.635721473,904967.518819254,372619.27432083,15113.6533157303,226705.866614508,735549.588201449,24058105.1503183,1257203.14690923,32104.887874774,6580535.3307639,1247640.05342189,357687.986449305,133686.658599835,88972.9766451247,12530843.9282669,268791.956648364,3664778.5622168,187218.191297334,106845.879703612,138089.521224832,706787.998348845,2833998.46842038,151597.316101158,146555.865313525,404279.237403369,7854146.66373553,2166729.55455533,245347.0506501,608416.165644867,87310.3096147233,352610.89625514,176606.559279413,2787912.76649925,863328.843559095,135128.773030081,182538.395175118,180763.563374959,380724.703795884,597682.814363443,151628.141380081,265517.523303122,165411.230220911,77240.1261062248,49002.2393604137,65359.0773803049,155611.782433027,455064.897334006,102428.214952132,529166.297928803,128875.69133758,8143.83567991463,185959.39248837,183800.123799656,133966.396873609,154740.95445338,351766.743847064,9386025.07011229,2231451.07781227,686754.608332537,32987380.0054944,2623728.15059398,390039.356936052,7592.82187230228,124994.628971788,2001.75494763536,182.972316713417,94052.2830502577,455645.966023006,589180.485400164,344291.460831957,219594.387670174,706870.485167039,2087984.03303359,5883530.69723399,1558997.43838492,300963.116618233,191071.653960026,468954.311056727,16660.2819982941,110761.745684902,926619.677151627,266997.304880161,272621.245018906,1774690.32444138,306572.120842023,5630506.45161788,1495274.1294892,1117910.40594136,371308.92759374,635648.639647026,326160.434971467,156955.015107823,1241288.98413199,164436.423793375,205629.433262823,5347943.57482938,5274669.15566397,409401.477443239,276172.578161574,91202.3446951857,230995.219283479,517823.298130113,153913.897618095,172956.594579643,545954.765265622,494720.128857024,242454.594153891,567962.374286062,2262935.39395128,501372.715583334,283909.806663658,1170941.21618889,1194827.93346429,309761.231852653,91966.6102214623,387631.855475643,250683.439315968,64726.2348136309,24694075.3034159,183378.718444818,251184.384204704,1122624.56184038,1158805.91353858,229014.459088162,1196293.63727745,430801.970401696,91919.5515428579,3050707.87212984,805588.801830838,25935.5308130639,38158.6340894384,182711.762921836,91016.0390732065,25831.3547986742,347195.972052678,6209374.11099047,1934578.15554478,343178.035749601,132742.682533352,422558.756583977,140419.69320467,28428.37114268,377289.470099646,22413.6711119342,201746.012771204,17530.1964073129,84116.5824316373,311832.556487381,80124.087699635,2265233.75783968,24441.5873951497,1469067.91425844,441561.567770901,580100.975857446,397801.984593721,54908.4965263252,159420.860850558,131439.531232212,268318.200281181,970682.208441751,78712.9159376152,1659526.24871504,2012.25850456874,349909.932145763,49707.6385709095,185646.132545838,1175272.05784603,179464.323714361,392043.183947749,106158.751264463,4536.19061683042,35702.6749592449,544223.253422912,337984.68987882,24574.6835570896,474001.988760759,19547.7434209523,71788.0644389087,2419.413309342,4626.206895239,248749.821713734,799684.844462231,885714.41736216,443472.81670736,1377528.54763904,246642.171994311,325037.002672079,600196.714875422,809180.630309823,2785101.69031806,136823.67273074,95586.267192351,116751.180358778,129627.484911445
"ko16",31.0219663359185,24.7911476913867,53251.173500481,19685.0435395072,23.3422051526605,18.3883159083617,0.307453006655098,6.18574865852339,64.6379997344481,11.7518456610853,130814.765736042,155219.380283544,53965.1672136199,2211347.15058252,595804.113877765,316513.788450558,3624025.69063941,16542243.284431,561172.863369645,229412.484773929,2225325.47587881,9863218.62903297,784677.681855514,600073.097730968,1601183.40659172,383145.322271574,704347.885729272,1930067.45594482,8178414.47065894,162673.914548286,432242.603381182,347363.565573838,707729.423783422,152958.081324882,47275.8703414382,221642.877905096,1013765.0116457,1130270.42184619,173062.235862747,5167739.85683316,131025.446587808,203451.728532652,1181101.84198578,1657544.66785425,137042.173080173,9297399.19498634,233890.696788642,240955.540747724,642768.539443498,1306225.97053611,245406.238623742,417020.090849463,115975.855416976,214523.808679045,222680.434316997,98157.5135284241,30100.1276282086,40790.2114112008,46069.9036135175,193240.134022923,286049.86365186,148935.606475201,3769.87270654203,781525.034153913,98085.4988823907,571220.364080546,1768276.62347006,2679824.42424263,2051487.43485278,1437806.53928461,136907.414279815,481332.055923885,309726.545909247,322639.009941367,2068516.20112557,903256.164268748,78208.8115637809,669415.988813848,308643.177321327,2131606.33256159,375365.162615466,907133.501051014,588553.852880897,76581.8644498289,198236.629422052,394367.363710193,1093595.25855742,198894.24446104,874796.39365522,309484.22270391,635797.772207668,268901.455727876,332331.362087681,74599.465352661,48506.5604914215,443416.864378129,227658.622766199,131006.219477963,265516.075356451,94413.0419208436,171260.022240654,1473454.69547458,93865.7443393783,218992.26078618,307427.624376197,178776.764629731,118830.998914995,139776.936917337,1440694.3029367,310562.931176074,261765.651173482,267785.833641827,1128928.60969098,11862800.1884693,3358725.58673289,925635.434228693,13642363.5806742,4018414.26916785,775082.934031645,203184.396246129,134737.97530065,580502.671154444,153557.250167272,538695.444409132,707260.877724725,175302.642450739,210945.309242708,2131560.86101318,620579.324655725,2549246.04963952,881275.95190145,94886.6523919191,196895.798389263,52950.7484329088,425579.468279357,1463872.14203727,455488.558141353,19354.4720940754,936236.929023715,84834.7080641268,27840.0278090836,192308.551638034,43604.1150536496,1103078.25521678,1455510.85258468,289114.007251858,294699.189713057,1078030.33185489,3678226.31059274,292451.065546841,542181.581510409,86954.5442723464,138230.919236307,182345.366174381,104311.81379376,810741.434503353,7666241.63025989,1841780.22753573,348021.042311358,112292.339673243,377897.243403828,173583.841278588,566073.026499337,6712.87804040136,30610769.5035023,8160890.14443784,2663357.4995159,643326.301395583,364399.448573992,73638.7068111747,126772.028024589,42533.9311073501,808830.710977721,315369.038448146,78188.0339351455,135188.960573036,8542712.03709518,2292922.32186907,485196.33750962,859290.500144466,253009.197260859,13524147.6498898,4242963.25781474,918757.038181543,185084.780643897,189649.809251714,88653.8109094897,4561539.10502092,15563137.8278013,13918.9212452668,102204.807892627,789767.179711856,3754129.64314051,205437.769625307,72312.3788783761,28038.0187713387,270111.992239077,966511.181165952,3231191.4161725,21500.4769664989,250152.511100511,242905.043039745,65045.6087567046,2289.54756762395,52842.484455152,2962809.21981691,163153.66160657,716121.586727858,244780.059709492,18232.5319870377,251430.060221956,913237.956627766,23164986.9690164,1115474.17447537,58675.9790937377,6244901.6045822,848370.973166531,189900.803589634,22248.6153872909,432325.40394353,10764160.9538964,172007.814566268,3308846.82399,2185257.758796,85376.0390791136,210892.040798026,659852.434920507,2684768.90515205,134741.303667759,88200.78009014,398678.046999795,7219704.30864462,1947322.16386352,239076.067101751,3491312.71856657,147690.435135399,358877.423151102,124650.888370298,2126514.39801121,672455.09475573,267031.432488759,196859.793069895,152211.554567442,369784.042674187,670904.935946546,144383.594411434,277265.373265564,178375.377929735,75831.7738082431,121073.631188701,214041.904626344,207661.999195142,746354.143114918,164569.370314584,798092.096260409,209213.121110096,210903.653774468,43.5822924890806,1184731.3098394,886541.319341753,166.696108445577,632971.217618357,7881388.22370207,2030006.84489761,550924.324704374,28193357.1441283,1601383.92482627,283946.783434491,347884.589000227,68130.4246803964,243752.64324592,149.420871161049,157662.077602553,559628.657905928,121726.012333899,100564.864238087,50380.6172833876,499857.605259592,1578645.60588507,5702720.91712592,1535643.0628153,291538.201195958,256430.502866957,366310.042859341,69567.312812755,462499.432871499,681584.847486395,1373872.97060013,193717.558933645,1409354.69918654,190392.549337668,5305783.57135686,1416308.34506867,923028.117357027,323191.165247817,644500.654014496,287990.245267557,174733.75069141,991235.977710535,125921.491841448,160132.925047735,669732.688641483,4243611.62586279,285228.988873606,210366.717976596,54646.452402813,262394.464382805,537616.493912424,168672.569200075,759186.497722156,504409.307144197,450852.100390129,212628.989606276,480792.312480153,1924518.98891762,456622.767543751,180057.954892521,925631.191812549,933189.324136677,262364.1566199,83764.2236859528,269037.624904107,199317.119507398,56511.4619833519,18196597.400061,352078.806720892,199603.718038263,5314578.06503326,895041.616872183,187668.055435814,993857.767752969,1717789.59651898,113371.112430832,2676545.09784095,828928.581613554,446846.061101649,316805.124794771,1843941.45449146,53629.3790808292,288024.072230407,74978.5540485115,5033444.64647882,1629595.27702951,317575.132296645,165950.68543799,235459.250635092,1672912.12635729,401147.683297129,464504.33414298,446829.240111911,1586748.01700999,525629.685655764,1419511.46981624,176069.818780231,1077374.89100924,3611245.04406123,749529.657319806,6545227.67483097,1853950.35502693,437280.788746074,390502.480367525,1259522.76855951,3378262.70627898,2520312.03705552,427799.958905158,1690498.16914682,536028.10446718,728800.119700358,1519161.95151258,410977.789094742,408486.542051117,1205117.36405059,3673621.72176475,345523.85909813,986436.822909102,177701.139932668,31888.7784739932,169742.240292589,932832.345233245,664102.844296601,41167.2812671413,179868.181133958,63679.8308473978,286390.73382905,3884.9929257179,2078.31127409781,321827.694847764,994764.64729456,479937.377909198,219195.429672963,668229.888810431,150364.1763963,210141.377528809,287607.835422231,472205.951573392,1596813.77488159,278562.384230402,164833.380023003,177812.124642694,167629.797529187
"ko18",523620.947647061,710158.370869438,198830.730952754,38.1475995985732,4159982.28876443,827979.753495133,3637360.46153962,3147719.24603802,642447.986779524,186053.337896656,73466.4176787372,64059.209440179,48292.1896467368,1467104.1155942,396730.539391133,202606.84089797,3531346.23482616,16010883.7863297,537720.046752294,212610.672958075,2218976.00869482,10470285.0098597,940840.387986367,641675.811049288,2221391.97234021,373519.908886474,573083.538658511,2110847.94968895,7854952.21090459,115070.186688268,314717.543003783,313893.240392455,580822.386091026,153793.324431915,66508.4765686352,44529.9636554184,170059.126091936,152552.350557096,67258.6542693299,801637.67510594,159717.23367335,179950.083375004,1324122.03276069,2303239.73190409,203570.501610656,13111292.3507639,325479.620085734,402126.156175534,1143037.14383905,2081077.39560486,419741.06250349,666968.526955005,317363.334256691,304917.150521255,288376.178245889,235586.584178773,60437.1764284959,191855.856548953,111526.606240831,80940.5140052909,37563.1976069992,44336.1206205217,48563.5432177804,93515.09689329,42064.1996796385,64491.1364220732,203217.260748743,3795904.37589468,2651885.57916977,1616418.72683254,153786.792410503,556541.650435839,438262.36701565,48036.3301352212,212176.883732877,1110614.39979258,58471.8771731604,949458.333044722,220212.426694696,172485.69494136,52577.0900523734,61403.9767021882,597581.682739916,99363.5029876145,264400.155317429,123854.704036763,346615.300603113,29008.4895341437,348611.185135053,132827.321675644,525768.234918498,366631.821725787,367221.76054777,89692.6101145334,74667.028873358,241171.447670916,169401.588862424,113335.368434561,174551.951647267,84469.4341917399,169794.041016976,1293437.88543253,60246.4990775472,215332.814465265,378419.898466426,112275.316220077,304528.188795024,147316.682510194,1533721.59403667,326208.824078726,180452.231719145,275174.093841531,934147.09947488,11366634.174471,3198902.10735456,1028432.10605366,13808333.5867265,4135607.02694571,811605.941676948,278986.927266131,196939.507662565,658982.313366847,170548.824015311,548073.450833864,822552.012853877,316309.686730155,182830.967211169,2489269.6141162,704412.470805577,3192793.78161548,1106342.79166925,408510.624624397,212234.97843515,171162.562303395,79615.3971070006,1317934.37009375,405698.201015751,28072.5679076159,968751.076244249,88568.2772774774,61503.2332559185,190007.544512862,74998.8230334359,1325966.17601947,219797.151431103,346383.512307082,273332.890933018,955392.462862092,3313878.96489689,166956.289903537,672450.495593493,205614.704828129,134498.671177489,206501.425945147,143807.650702445,770432.968874113,7357341.74351553,1750153.00081047,319783.34586783,85063.2831428657,588982.588900563,174390.28905318,565322.383642092,71758.7939203109,30992703.8325059,7986656.97472631,2896555.65708962,759714.343828324,1167346.49199818,119520.079310639,214911.308478627,90020.5791639988,1135103.77127004,440927.65676755,119856.409883939,216271.962365207,10172002.0419211,2740329.87633692,760003.537681749,900440.830746873,251862.931223395,13549562.9159758,4131760.83250523,857734.980334341,250246.747702499,87.2665028414517,21615.8043709756,4772912.49508574,16456582.6570702,128277.18138195,189523.166257691,990340.155278149,4724259.6660828,338454.507451781,281133.550976718,95037.2959759948,319926.794279581,1116727.64220144,3828084.23265595,99950.260535521,345560.598714068,330201.122106929,94363.6197601279,14793.8090567298,44677.037665273,2601650.4477038,169779.817539148,602039.629293735,170172.725984568,30823.9164656824,316545.572213956,1124717.46127446,26654420.6560729,1332740.44969134,64455.8302218225,7156441.75459652,641060.706057212,7618.09322407145,19814.3392978012,762446.825884964,12429230.8685608,134435.855699519,3622162.70961978,219678.687068586,109628.408977352,253508.51875847,591974.633221736,2487635.5664371,125409.639351854,129618.107114166,360350.51529824,7163771.38730562,1896402.8863837,297613.638635763,689405.156581011,306558.53532757,309820.051515999,23082.2080829038,2396487.40243798,746561.569678724,143709.746185652,183680.245810659,182304.647097368,392010.424857061,819321.416383435,209277.690868858,365641.63679235,214328.593311609,100198.852413489,219491.126953192,35644.3945786344,415691.992846778,1360335.6493534,301494.974917368,1538223.51925699,355033.764465074,31766.4213147846,22201.3168516275,167844.506624723,107793.419778233,24020.8467679324,45992.8374676206,7863398.12506674,2192790.41242855,568587.838644932,27841313.8248414,1491158.28076166,285489.695198944,8610.92235926917,74797.1054370073,17906.5562180127,43354.3614970398,264269.006397933,957092.802807675,294724.516060255,160118.274059736,86210.4414356496,530607.761014943,1658139.58199679,6349820.83302911,1657237.11826958,322633.938582,58996.9128188214,146544.676744402,278862.968761383,73009.3712489131,743570.937580441,161906.369322414,199002.31449924,1415957.90352287,230571.578807676,4404959.2836651,1188287.74604162,1512660.05979114,509554.448943624,593670.4749146,243823.550411053,176630.266178594,884377.071851351,127869.783264323,142341.524564714,4300387.1951985,3927234.47046956,175313.340259012,158587.924264881,61480.3846304206,232637.635211813,311607.076998482,203245.054699895,167085.86847667,433353.18515636,473492.152187465,288620.744031512,537219.685623133,2260202.0725783,555370.162662226,221838.160061802,1065734.54691746,1028029.35381899,290608.111257939,99686.3601410704,335110.6903921,218400.090929179,13720.8227854095,154383.720490849,143742.733154674,245574.560139586,4868037.27826992,1128650.74130495,200582.802079862,1085419.35725595,1579322.72616926,172989.380842163,2799968.07062715,768245.526560016,46034.810559168,36279.7600822102,190210.562532227,243509.399729918,58691.6787518064,99330.1953265173,4660463.80605246,1397523.03242523,316384.249524189,76692.3654294334,220914.808865971,236063.477848155,52815.909997102,363818.369985169,43234.3204143737,198090.138223935,29882.9045293236,382550.212318922,194536.476730296,108290.603444451,22821421.4500829,106353.595337022,5762399.00894552,1672572.67327899,386997.264107262,269958.649052131,92850.8238656202,244034.866917734,183809.755891245,349376.511778461,1370907.1517325,218841.931463897,525932.361955178,185.977256531023,372230.486042836,386273.677322941,905008.126694481,3332268.58086688,157783.752375887,1011452.81716812,185464.781302525,243615.417765673,108042.385195163,950021.618275343,984586.150211115,172851.40353372,513029.845282609,198811.11580653,349283.203108757,429156.749148827,222915.100515694,390316.589490715,1227734.85268049,1368201.8828424,286283.056169084,868149.056821262,89903.5965181727,242799.00961758,476772.215230125,442232.685843577,1499546.4509574,256457.721361622,202737.094586999,221032.679047172,195154.265612678
